platform,author,title,content,rating,version,vote_sum,vote_count,updated,review_id,country,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,lang,review_text,clean_text,tokens,tokens_str
appstore,아뚱2,혹시 자막 익스포트는 안되나요?,"어플로 편집했을 때 동영상만 내보낼 수 있는데
피씨버전에서는 srt 파일로 익스포트가 되더라구요! 
한글은 본 앱으로 편집하고 다른 나라 언어는 srt 파일로 익스포트 후 유튭에서 불러오고 싶습니다 ㅜㅜ 피씨버전만 가능한 기능인가요!?",5,0.3.1,0.0,0.0,2020-04-18,5828501095.0,kr,,,0.0,,NaT,,,,,"어플로 편집했을 때 동영상만 내보낼 수 있는데
피씨버전에서는 srt 파일로 익스포트가 되더라구요! 
한글은 본 앱으로 편집하고 다른 나라 언어는 srt 파일로 익스포트 후 유튭에서 불러오고 싶습니다 ㅜㅜ 피씨버전만 가능한 기능인가요!?",어플로 편집했을 때 동영상만 내보낼 수 있는데 피씨버전에서는 srt 파일로 익스포트가 되더라구요 한글은 본 앱으로 편집하고 다른 나라 언어는 srt 파일로 익스포트 후 유튭에서 불러오고 싶습니다 피씨버전만 가능한 기능인가요,"['어플로', '편집했을', '동영상만', '내보낼', '있는데', '피씨버전에서는', '파일로', '익스포트가', '되더라구요', '한글은', '앱으로', '편집하고', '나라', '언어는', '파일로', '익스포트', '유튭에서', '불러오고', '싶습니다', '피씨버전만', '가능한', '기능인가요']",어플로 편집했을 동영상만 내보낼 있는데 피씨버전에서는 파일로 익스포트가 되더라구요 한글은 앱으로 편집하고 나라 언어는 파일로 익스포트 유튭에서 불러오고 싶습니다 피씨버전만 가능한 기능인가요
appstore,중.복.노우!,혹시 다른 언어 더 추가될 계획이 있나욥??,"독일어가 필요해서 그런데...
추가될 계획이 있는지,
언제쯤은 가능할거 같다라는 것이 있을까욥?

앱은 정말 기똥차게 좋아욥!!!",5,0.3.1,0.0,0.0,2020-04-12,5799924705.0,kr,,,0.0,,NaT,,,,,"독일어가 필요해서 그런데...
추가될 계획이 있는지,
언제쯤은 가능할거 같다라는 것이 있을까욥?

앱은 정말 기똥차게 좋아욥!!!",독일어가 필요해서 그런데 추가될 계획이 있는지 언제쯤은 가능할거 같다라는 것이 있을까욥 앱은 정말 기똥차게 좋아욥,"['독일어가', '필요해서', '추가될', '계획이', '있는지', '언제쯤은', '가능할거', '같다라는', '것이', '있을까욥', '앱은', '기똥차게', '좋아욥']",독일어가 필요해서 추가될 계획이 있는지 언제쯤은 가능할거 같다라는 것이 있을까욥 앱은 기똥차게 좋아욥
appstore,죠아혈,싱크가 안 맞아서 리뷰 올렸는데,빠른 답변과 전화받는 분의 태도...!!👍🏻리뷰를 다시 쓰게 만드네요!! 보안점 잘 수정되서 넘버원 자막프로그램이 되시길..!!!,5,0.2.0,0.0,1.0,2020-03-03,5609727950.0,kr,,,0.0,,NaT,,,,,빠른 답변과 전화받는 분의 태도...!!👍🏻리뷰를 다시 쓰게 만드네요!! 보안점 잘 수정되서 넘버원 자막프로그램이 되시길..!!!,빠른 답변과 전화받는 분의 태도 리뷰를 다시 쓰게 만드네요 보안점 잘 수정되서 넘버원 자막프로그램이 되시길,"['빠른', '답변과', '전화받는', '분의', '태도', '리뷰를', '쓰게', '만드네요', '보안점', '수정되서', '넘버원', '자막프로그램이', '되시길']",빠른 답변과 전화받는 분의 태도 리뷰를 쓰게 만드네요 보안점 수정되서 넘버원 자막프로그램이 되시길
appstore,홈런날려버렷,선생님 제발 중국어도 부탁드려요 ㅜㅠㅜ,제발요 ㅜㅠㅜㅠㅜ 일본어 써보고 매력에 퐁당 빠졌단 말이이죠 ㅜㅠㅜㅜ 살려주세요 ㅜㅜ 중국어 공부에 꼬옥 필요합니다 ㅜㅜ,5,0.2.0,0.0,0.0,2020-03-02,5605272761.0,kr,,,0.0,,NaT,,,,,제발요 ㅜㅠㅜㅠㅜ 일본어 써보고 매력에 퐁당 빠졌단 말이이죠 ㅜㅠㅜㅜ 살려주세요 ㅜㅜ 중국어 공부에 꼬옥 필요합니다 ㅜㅜ,제발요 일본어 써보고 매력에 퐁당 빠졌단 말이이죠 살려주세요 중국어 공부에 꼬옥 필요합니다,"['제발요', '일본어', '써보고', '매력에', '퐁당', '빠졌단', '말이이죠', '살려주세요', '중국어', '공부에', '꼬옥', '필요합니다']",제발요 일본어 써보고 매력에 퐁당 빠졌단 말이이죠 살려주세요 중국어 공부에 꼬옥 필요합니다
appstore,토바로바,영어자막 내보내기 오류,"영어자막을 내보내면 첫자막에서 다음 자막으로 안넘어가요 ㅠ
한국 자막은 잘만되는데 ㅜㅜ",3,0.2.0,0.0,0.0,2020-03-01,5601502229.0,kr,,,0.0,,NaT,,,,,"영어자막을 내보내면 첫자막에서 다음 자막으로 안넘어가요 ㅠ
한국 자막은 잘만되는데 ㅜㅜ",영어자막을 내보내면 첫자막에서 다음 자막으로 안넘어가요 한국 자막은 잘만되는데,"['영어자막을', '내보내면', '첫자막에서', '다음', '자막으로', '안넘어가요', '한국', '자막은', '잘만되는데']",영어자막을 내보내면 첫자막에서 다음 자막으로 안넘어가요 한국 자막은 잘만되는데
appstore,메인스트1234567,컨셉은 너무 멋져요!,다만 음성인식이 아직 부족해 보이네요^^하지만 점점 좋어지겠죠? 응원합니다!,4,0.1.1,0.0,0.0,2020-02-24,5573745974.0,kr,,,0.0,,NaT,,,,,다만 음성인식이 아직 부족해 보이네요^^하지만 점점 좋어지겠죠? 응원합니다!,다만 음성인식이 아직 부족해 보이네요 하지만 점점 좋어지겠죠 응원합니다,"['다만', '음성인식이', '아직', '부족해', '보이네요', '하지만', '점점', '좋어지겠죠', '응원합니다']",다만 음성인식이 아직 부족해 보이네요 하지만 점점 좋어지겠죠 응원합니다
appstore,이달소만바라바,스마트폰에서,스마트폰에서 가장 빠르게 자막 컷편집을 하는 솔루션입니다.,5,0.1.1,0.0,0.0,2020-02-22,5564396895.0,kr,,,0.0,,NaT,,,,,스마트폰에서 가장 빠르게 자막 컷편집을 하는 솔루션입니다.,스마트폰에서 가장 빠르게 자막 컷편집을 하는 솔루션입니다,"['스마트폰에서', '가장', '빠르게', '자막', '컷편집을', '솔루션입니다']",스마트폰에서 가장 빠르게 자막 컷편집을 솔루션입니다
appstore,캠핑브이로거,태어나서 리뷰처음써봐요,"피씨버전 너무 잘쓰고 있어요
브이로그 편집계의 혁명입니다
너무 잘만든 프로그램.
요즘 편집할 시간이 부족해서 어떡하지 하다가
설마설마하고 앱스토어 찾아봤는데 있네요. 맙소사
이제 폰으로도 편집할 수 있겠어요
개발자님 기획자님 너무 감사드려요
어플은 아직 안써봤지만 기대됩니다!",5,0.0.15,0.0,0.0,2020-02-11,5519782208.0,kr,,,0.0,,NaT,,,,,"피씨버전 너무 잘쓰고 있어요
브이로그 편집계의 혁명입니다
너무 잘만든 프로그램.
요즘 편집할 시간이 부족해서 어떡하지 하다가
설마설마하고 앱스토어 찾아봤는데 있네요. 맙소사
이제 폰으로도 편집할 수 있겠어요
개발자님 기획자님 너무 감사드려요
어플은 아직 안써봤지만 기대됩니다!",피씨버전 너무 잘쓰고 있어요 브이로그 편집계의 혁명입니다 너무 잘만든 프로그램 요즘 편집할 시간이 부족해서 어떡하지 하다가 설마설마하고 앱스토어 찾아봤는데 있네요 맙소사 이제 폰으로도 편집할 수 있겠어요 개발자님 기획자님 너무 감사드려요 어플은 아직 안써봤지만 기대됩니다,"['피씨버전', '잘쓰고', '있어요', '브이로그', '편집계의', '혁명입니다', '잘만든', '프로그램', '요즘', '편집할', '시간이', '부족해서', '어떡하지', '하다가', '설마설마하고', '앱스토어', '찾아봤는데', '있네요', '맙소사', '이제', '폰으로도', '편집할', '있겠어요', '개발자님', '기획자님', '감사드려요', '어플은', '아직', '안써봤지만', '기대됩니다']",피씨버전 잘쓰고 있어요 브이로그 편집계의 혁명입니다 잘만든 프로그램 요즘 편집할 시간이 부족해서 어떡하지 하다가 설마설마하고 앱스토어 찾아봤는데 있네요 맙소사 이제 폰으로도 편집할 있겠어요 개발자님 기획자님 감사드려요 어플은 아직 안써봤지만 기대됩니다
appstore,Prscu24a,좋아요!,"오타 수정을 많이 해야하는 부분은
제 발음이 문제 같네요 ㅎㅎ

맥용으로 잘 쓰고 있어요
그래서 이 앱도 바로 설치했고 
사용해보니 동일한 사용감으로 아주 좋습니다.

근데 아이폰 용은 srt로 출력을 어떻게 할 수 있을까요?",4,0.0.15,0.0,0.0,2020-02-08,5504935061.0,kr,,,0.0,,NaT,,,,,"오타 수정을 많이 해야하는 부분은
제 발음이 문제 같네요 ㅎㅎ

맥용으로 잘 쓰고 있어요
그래서 이 앱도 바로 설치했고 
사용해보니 동일한 사용감으로 아주 좋습니다.

근데 아이폰 용은 srt로 출력을 어떻게 할 수 있을까요?",오타 수정을 많이 해야하는 부분은 제 발음이 문제 같네요 맥용으로 잘 쓰고 있어요 그래서 이 앱도 바로 설치했고 사용해보니 동일한 사용감으로 아주 좋습니다 근데 아이폰 용은 srt로 출력을 어떻게 할 수 있을까요,"['오타', '수정을', '해야하는', '부분은', '발음이', '같네요', '맥용으로', '쓰고', '있어요', '앱도', '설치했고', '사용해보니', '동일한', '사용감으로', '좋습니다', '아이폰', '용은', '출력을', '어떻게', '있을까요']",오타 수정을 해야하는 부분은 발음이 같네요 맥용으로 쓰고 있어요 앱도 설치했고 사용해보니 동일한 사용감으로 좋습니다 아이폰 용은 출력을 어떻게 있을까요
appstore,수정해주세여요요요,너무 감사합니다,영상 만들면서 자막 만드는게 진짜 핵노가다였는데 정말 너무 감사합니다 ㅠㅠ,5,0.0.13,0.0,0.0,2020-01-16,5412908802.0,kr,,,0.0,,NaT,,,,,영상 만들면서 자막 만드는게 진짜 핵노가다였는데 정말 너무 감사합니다 ㅠㅠ,영상 만들면서 자막 만드는게 진짜 핵노가다였는데 정말 너무 감사합니다,"['영상', '만들면서', '자막', '만드는게', '핵노가다였는데', '감사합니다']",영상 만들면서 자막 만드는게 핵노가다였는데 감사합니다
appstore,Hn_-_,키보드 숏컷이 추가되면 좋겠습니다.,"PC버전부터 너무 잘 쓰고 있어서 개발자님께 늘 감사드리고 있습니다. 모바일 버전도 더할 나위 없습니다. 한가지 바라는 점이 있다면 키보드로 단축키가 지원되면 편집 속도가 훨씬 빨라질 듯 합니다. PC버전을 사용할 당시 어절간 이동이나 삭제, 현재 어절에서 재생 시작 등의 단축키가 있어 키보드만으로도 빠르고 수월하게 편집할 수 있었기에 빈자리가 더 크게 느껴지는 듯 하네요. 저는 특히나 아이패드로 사용할 일이 많아서 손의 동선이 좀 아쉽습니다. 키보드 숏컷에 마우스 조합이면 화면을 터치할 일 없이 빠른 편집이 가능할 것 같네요. 다시 한번 좋은 프로그램 감사드립니다.",5,0.0.11,0.0,0.0,2019-12-25,5316482152.0,kr,,,0.0,,NaT,,,,,"PC버전부터 너무 잘 쓰고 있어서 개발자님께 늘 감사드리고 있습니다. 모바일 버전도 더할 나위 없습니다. 한가지 바라는 점이 있다면 키보드로 단축키가 지원되면 편집 속도가 훨씬 빨라질 듯 합니다. PC버전을 사용할 당시 어절간 이동이나 삭제, 현재 어절에서 재생 시작 등의 단축키가 있어 키보드만으로도 빠르고 수월하게 편집할 수 있었기에 빈자리가 더 크게 느껴지는 듯 하네요. 저는 특히나 아이패드로 사용할 일이 많아서 손의 동선이 좀 아쉽습니다. 키보드 숏컷에 마우스 조합이면 화면을 터치할 일 없이 빠른 편집이 가능할 것 같네요. 다시 한번 좋은 프로그램 감사드립니다.",PC버전부터 너무 잘 쓰고 있어서 개발자님께 늘 감사드리고 있습니다 모바일 버전도 더할 나위 없습니다 한가지 바라는 점이 있다면 키보드로 단축키가 지원되면 편집 속도가 훨씬 빨라질 듯 합니다 PC버전을 사용할 당시 어절간 이동이나 삭제 현재 어절에서 재생 시작 등의 단축키가 있어 키보드만으로도 빠르고 수월하게 편집할 수 있었기에 빈자리가 더 크게 느껴지는 듯 하네요 저는 특히나 아이패드로 사용할 일이 많아서 손의 동선이 좀 아쉽습니다 키보드 숏컷에 마우스 조합이면 화면을 터치할 일 없이 빠른 편집이 가능할 것 같네요 다시 한번 좋은 프로그램 감사드립니다,"['버전부터', '쓰고', '개발자님께', '감사드리고', '있습니다', '모바일', '버전도', '더할', '나위', '없습니다', '한가지', '바라는', '점이', '있다면', '키보드로', '단축키가', '지원되면', '편집', '속도가', '훨씬', '빨라질', '버전을', '사용할', '당시', '어절간', '이동이나', '삭제', '현재', '어절에서', '재생', '시작', '등의', '단축키가', '있어', '키보드만으로도', '빠르고', '수월하게', '편집할', '있었기에', '빈자리가', '크게', '느껴지는', '특히나', '아이패드로', '사용할', '일이', '많아서', '손의', '동선이', '아쉽습니다', '키보드', '숏컷에', '마우스', '조합이면', '화면을', '터치할', '빠른', '편집이', '가능할', '같네요', '한번', '좋은', '프로그램', '감사드립니다']",버전부터 쓰고 개발자님께 감사드리고 있습니다 모바일 버전도 더할 나위 없습니다 한가지 바라는 점이 있다면 키보드로 단축키가 지원되면 편집 속도가 훨씬 빨라질 버전을 사용할 당시 어절간 이동이나 삭제 현재 어절에서 재생 시작 등의 단축키가 있어 키보드만으로도 빠르고 수월하게 편집할 있었기에 빈자리가 크게 느껴지는 특히나 아이패드로 사용할 일이 많아서 손의 동선이 아쉽습니다 키보드 숏컷에 마우스 조합이면 화면을 터치할 빠른 편집이 가능할 같네요 한번 좋은 프로그램 감사드립니다
appstore,써클제이,안드로이드 버젼 출시는?,최고 어플입니다. 안드로이드 어플은 언제 나오나요?,5,0.0.11,0.0,0.0,2019-12-23,5310462222.0,kr,,,0.0,,NaT,,,,,최고 어플입니다. 안드로이드 어플은 언제 나오나요?,최고 어플입니다 안드로이드 어플은 언제 나오나요,"['최고', '어플입니다', '안드로이드', '어플은', '언제', '나오나요']",최고 어플입니다 안드로이드 어플은 언제 나오나요
appstore,곡물,환상적입니다,어제 업데이트된 클립별 자막 글자/크기/위치/색상 적용해 보았습니다. 엄청 멋집니다. 앞으로 애니메이션까지 도입된다면 끝판일겁니다. 개발자님 엄청 돈 벌거라  확신합니다.,5,0.0.11,1.0,1.0,2019-12-21,5298879224.0,kr,,,0.0,,NaT,,,,,어제 업데이트된 클립별 자막 글자/크기/위치/색상 적용해 보았습니다. 엄청 멋집니다. 앞으로 애니메이션까지 도입된다면 끝판일겁니다. 개발자님 엄청 돈 벌거라  확신합니다.,어제 업데이트된 클립별 자막 글자 크기 위치 색상 적용해 보았습니다 엄청 멋집니다 앞으로 애니메이션까지 도입된다면 끝판일겁니다 개발자님 엄청 돈 벌거라 확신합니다,"['업데이트된', '클립별', '자막', '글자', '크기', '위치', '색상', '적용해', '보았습니다', '멋집니다', '앞으로', '애니메이션까지', '도입된다면', '끝판일겁니다', '개발자님', '벌거라', '확신합니다']",업데이트된 클립별 자막 글자 크기 위치 색상 적용해 보았습니다 멋집니다 앞으로 애니메이션까지 도입된다면 끝판일겁니다 개발자님 벌거라 확신합니다
